population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,53581,Southern Leyte,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,125.93127350466841,141.35549612182965,107.75784809791506
1,All Population,1,Deaths,53581,Southern Leyte,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,125.38758422898294,140.6718869729684,108.88398458619581
1,All Population,1,Deaths,53533,Mountain Province,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,73.6428310789753,98.04779295563095,58.21556415787431
1,All Population,1,Deaths,53614,National Capital Region,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,92.95516259855238,103.22123124680198,82.4681046492281
1,All Population,1,Deaths,53534,Ifugao,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,61.886303156489205,74.10514527041896,51.31025434995792
1,All Population,1,Deaths,53565,Catanduanes,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,131.8095551516011,147.49344185887855,115.04661436607392
1,All Population,1,Deaths,53601,Sultan Kudarat,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,72.37119483276926,84.16480883736727,61.96441217037271
1,All Population,1,Deaths,53598,Davao Occidental,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,89.71284001424894,121.82040296435713,73.16701177492445
1,All Population,1,Deaths,53548,Bataan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,65.19981691628051,73.97856997665623,57.42574172830833
1,All Population,1,Deaths,53583,Northern Samar,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,98.73152819141153,113.23270940032161,87.12358424436547
1,All Population,1,Deaths,53564,Marinduque,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,108.94499389243792,125.12893952762128,92.36808248130318
1,All Population,1,Deaths,53559,Quezon,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,74.23495499972901,83.57369065328896,67.79882420535417
1,All Population,1,Deaths,53559,Quezon,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,74.30933921725267,84.10071154089509,67.14020733699067
1,All Population,1,Deaths,53593,Misamis Oriental,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,76.77359098910216,87.75741264848865,67.9631664163479
1,All Population,1,Deaths,53576,Guimaras,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,86.8006775203963,102.313976632738,69.40447105716557
1,All Population,1,Deaths,53545,Isabela,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,84.42000240557523,92.92492245420141,76.12234900013617
1,All Population,1,Deaths,53548,Bataan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,65.169556909692,73.88918049100525,56.90414325113076
1,All Population,1,Deaths,53535,Benguet,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,38.37765942101288,46.24016048672807,31.593771627148627
1,All Population,1,Deaths,53611,Sulu,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,70.42241604741214,93.25092490620011,54.02054403801766
1,All Population,1,Deaths,53582,Eastern Samar,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,137.32083427525575,163.16890888248378,111.39924188074016
1,All Population,1,Deaths,53553,Nueva Ecija,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,63.265630141663806,73.6288148275476,56.62655718682964
