population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,53563,Palawan,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2014,1131.27884606928,1269.8495318074,995.2078859259999
1,All Population,5,Prevalence,53572,Aklan,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2013,1744.5045023967602,1936.44777486757,1537.36154780626
1,All Population,5,Prevalence,53569,Masbate,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2014,1310.72379294073,1449.33736162462,1146.30528511708
1,All Population,5,Prevalence,53584,Samar (Western Samar),3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2014,1379.00315657458,1534.8957082311,1202.4534838618401
1,All Population,5,Prevalence,53573,Antique,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1785.07439452155,1965.99625165007,1579.83532768357
1,All Population,5,Prevalence,53539,La Union,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2014,1658.11469576484,1827.3788079731698,1448.37124751313
1,All Population,5,Prevalence,53554,Aurora,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2014,1625.44876557713,1772.02807294107,1462.07953732136
1,All Population,5,Prevalence,53546,Quirino,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1580.82278491694,1736.28250575711,1380.84159606245
1,All Population,5,Prevalence,53603,Sarangani,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2013,1161.94664889821,1296.3199112561902,1019.25935546422
1,All Population,5,Prevalence,53539,La Union,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1655.61797138909,1828.8923078435298,1443.5005097611102
1,All Population,5,Prevalence,53599,Davao Del Norte,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1293.73840048245,1454.46059133741,1132.41116218989
1,All Population,5,Prevalence,53586,Biliran,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1649.63584034335,1822.02754432095,1445.93305330701
1,All Population,5,Prevalence,53553,Nueva Ecija,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,2198.56672433348,2348.52314959295,2017.29443479591
1,All Population,5,Prevalence,53600,South Cotabato,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1193.8335695076,1325.20717312403,1049.64762909056
1,All Population,5,Prevalence,53541,Ilocos Sur,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1760.19773834504,1954.56169156306,1553.67600234142
1,All Population,5,Prevalence,53535,Benguet,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2013,865.07213047469,980.6299691878,749.69374805752
1,All Population,5,Prevalence,53612,Maguindanao,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,972.3017948091399,1075.3082723651598,852.73616019063
1,All Population,5,Prevalence,53605,Agusan Del Sur,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2013,1294.25814762336,1419.40361010117,1133.0799157535
1,All Population,5,Prevalence,53552,Bulacan,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1379.08741960862,1534.52334021925,1203.22871504005
1,All Population,5,Prevalence,53604,Agusan Del Norte,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2014,1076.70918938443,1211.77785489434,941.3266419677101
1,All Population,5,Prevalence,53589,Zamboanga Del Sur,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1160.64162867063,1301.1691874379699,1005.7039925772599
1,All Population,5,Prevalence,53571,Capiz,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2013,1656.6354557733898,1825.0448902097298,1461.0787426244601
1,All Population,5,Prevalence,53589,Zamboanga Del Sur,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2014,1165.03102253269,1299.73999500261,1013.04019862718
1,All Population,5,Prevalence,53543,Nueva Vizcaya,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1576.5692350890902,1749.44108664367,1374.52826216723
1,All Population,5,Prevalence,53562,Romblon,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2014,1614.77912447546,1790.79347060359,1425.76391379961
1,All Population,5,Prevalence,53611,Sulu,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2013,939.98913851122,1042.85564204762,837.4661772113301
1,All Population,5,Prevalence,53581,Southern Leyte,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2014,1844.9058029790601,2058.65463920635,1625.5632466818802
